REVENUE,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,CANCELLATIONS_AFTER_NOON,PC_LOGINS,MOBILE_LOGINS,WEEKLY_PLAN,LATE_DELIVERIES,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,AVG_MEAN_RATING,TOTAL_PHOTOS_VIEWED
2125.00,Allyria Dayne,allyria.dayne@amex.com,Allyria,Dayne,153,8,6,1,135.80,0,6,2,0,0,99.07,4,3.2,176
1300.00,Balon Swann,balon.swann@ibm.com,Balon,Swann,33,4,6,9,136.00,4,5,2,50,0,77.34,4,3.2,14
1265.00,Donnis,donnis@walmart.com,Donnis,Donnis,73,5,6,9,106.50,1,5,1,33,0,83.92,4,3.2,66
2595.00,Dunsen,dunsen@yahoo.com,Dunsen,Dunsen,110,8,6,5,151.30,3,6,1,8,0,153.50,3,3.2,260
2550.00,Edmund Ambrose,edmund.ambrose@dupont.com,Edmund,Ambrose,105,6,6,10,143.70,8,6,2,0,0,105.68,4,3.2,14
3210.00,Elia Sand,elia.sand@mmm.com,Elia,Sand,145,7,6,3,264.60,0,5,2,2,0,91.00,7,3.2,256
2595.00,Elys Westerling,elys.westerling@aol.com,Elys,Westerling,57,7,6,4,178.20,0,4,1,22,0,145.50,4,3.2,194
2490.00,Frenya,frenya@me.com,Frenya,Frenya,94,6,6,4,213.40,0,6,1,35,0,114.88,8,3.2,12
1497.00,Henly (House Ashford),henly.(house.ashford)@me.com,Henly,,51,5,6,2,123.60,4,5,2,9,0,72.07,4,3.2,9
1250.00,Lyman Darry,lyman.darry@aol.com,Lyman,Darry,72,6,6,10,94.80,8,6,2,0,0,110.50,3,3.2,17
1149.00,Maynard,maynard@microsoft.com,Maynard,Maynard,36,5,6,1,168.00,0,6,2,7,0,59.48,5,3.2,12
2964.00,Notch,notch@nike.com,Notch,Notch,139,9,6,4,168.20,1,6,0,32,0,58.64,4,3.2,3
1700.00,Obella Sand,obella.sand@gmail.com,Obella,Sand,53,6,6,7,158.60,1,5,2,4,0,31.45,5,3.2,466
3225.00,Qhorin Halfhand,qhorin.halfhand@msn.com,Qhorin,Halfhand,64,9,6,1,156.60,4,6,2,8,0,83.00,5,3.2,36
2895.00,Rickard Tyrell,rickard.tyrell@protonmail.com,Rickard,Tyrell,115,6,6,2,174.00,1,6,1,8,0,156.17,5,3.2,7
1625.00,Shagga,shagga@cocacola.com,Shagga,Shagga,47,7,6,8,171.60,3,5,2,12,0,90.44,6,3.2,14
2518.50,Squint,squint@verizon.com,Squint,Squint,78,6,6,5,209.30,4,6,1,24,0,206.44,5,3.2,123
1540.00,Theobald,theobald@passport.com,Theobald,Theobald,43,6,6,3,115.40,1,6,2,5,0,117.00,4,3.2,200
2050.00,Tommard Heddle,tommard.heddle@merck.com,Tommard,Heddle,188,9,6,5,248.00,4,6,1,1,0,71.45,11,3.2,10
1725.00,Triston Farwynd,triston.farwynd@cocacola.com,Triston,Farwynd,87,6,6,4,168.30,5,6,2,5,0,115.84,5,3.2,92
1490.00,Triston Sunderland,triston.sunderland@protonmail.com,Triston,Sunderland,35,6,6,10,109.40,1,5,2,12,0,124.50,4,3.2,126
1300.00,Walda Rivers,walda.rivers@me.com,Walda,Rivers,31,6,6,3,131.60,0,6,1,38,0,54.00,4,3.2,4
1930.00,Wyl the Whittler,wyl.the.whittler@caterpillar.com,Wyl,the Whittler,103,7,6,6,161.70,0,5,2,0,0,76.12,3,3.2,8
4524.00,Harbert Paege,harbert.paege@yahoo.com,Harbert,Paege,103,6,6,1,247.50,0,6,1,13,5,172.33,5,2.9,114
1400.00,Pearse Caron,pearse.caron@disney.com,Pearse,Caron,118,6,6,7,111.40,1,6,2,9,5,96.00,3,2.9,16
2100.00,Sandor Frey,sandor.frey@protonmail.com,Sandor,Frey,116,6,6,5,141.70,1,5,2,0,5,87.50,5,2.9,209
1917.00,Arthur Dayne,arthur.dayne@hotmail.com,Arthur,Dayne,84,5,6,9,182.00,0,5,1,3,6,109.13,5,2.9,15
3900.00,Wate,wate@homedepot.com,Wate,Wate,95,5,6,10,195.40,1,6,1,6,6,153.60,6,2.9,312
2050.00,Agrivane,agrivane@pfizer.com,Agrivane,Agrivane,76,6,6,3,211.00,2,5,2,14,8,83.80,6,2.9,5
4500.00,Denys Drumm,denys.drumm@walmart.com,Denys,Drumm,218,10,6,7,211.30,0,6,2,22,8,104.37,5,2.9,660
4400.00,Emrick,emrick@msn.com,Emrick,Emrick,105,7,6,10,197.60,3,5,2,5,8,159.77,5,2.9,304
1880.00,Addam Osgrey,addam.osgrey@passport.com,Addam,Osgrey,118,7,6,5,165.80,3,6,1,8,0,86.00,6,2.9,11
3975.00,Barristan Selmy,barristan.selmy@gmail.com,Barristan,Selmy,114,8,6,2,169.40,1,5,1,35,0,140.94,3,2.9,450
4210.50,Beldecar,beldecar@yahoo.com,Beldecar,Beldecar,82,8,6,5,172.00,1,6,2,0,0,114.16,6,2.9,364
2527.50,Black Bernarr,black.bernarr@gmail.com,Black,Bernarr,105,6,6,8,177.10,3,4,1,19,0,128.42,4,2.9,128
2030.00,Cregan Stark,cregan.stark@protonmail.com,Cregan,Stark,145,8,6,2,151.20,5,6,1,0,0,106.41,4,2.9,264
1940.00,Dafyn Vance,dafyn.vance@unitedtech.com,Dafyn,Vance,41,7,6,10,135.20,1,6,1,0,0,37.06,3,2.9,19
1080.00,Devan Seaworth,devan.seaworth@gmail.com,Devan,Seaworth,12,11,6,4,112.60,1,5,1,0,0,83.77,3,2.9,6
2565.00,Harrold Osgrey,harrold.osgrey@gmail.com,Harrold,Osgrey,50,8,6,9,199.50,6,5,3,13,0,94.40,6,2.9,11
1660.00,Harwyn Plumm,harwyn.plumm@ge.org,Harwyn,Plumm,79,4,6,10,150.40,1,5,1,25,0,84.29,4,2.9,22
1770.00,Hibald,hibald@live.com,Hibald,Hibald,111,6,6,9,157.30,0,6,1,22,0,20.17,2,2.9,216
3502.50,Hobb,hobb@live.com,Hobb,Hobb,68,8,6,6,204.60,3,5,1,7,0,110.25,6,2.9,292
1630.00,Jaime Lannister,jaime.lannister@me.com,Jaime,Lannister,96,4,6,6,168.00,0,6,2,7,0,75.80,5,2.9,120
2632.50,Joss Stilwood,joss.stilwood@caterpillar.com,Joss,Stilwood,100,6,6,4,169.20,0,5,2,0,0,135.59,4,2.9,17
4365.00,Mohor,mohor@hotmail.com,Mohor,Mohor,81,8,6,9,246.60,1,6,1,36,0,111.43,6,2.9,11
1625.00,Quellon Greyjoy,quellon.greyjoy@live.com,Quellon,Greyjoy,39,7,6,1,119.10,0,6,1,3,0,146.49,3,2.9,7
1800.00,Rolland Longthorpe,rolland.longthorpe@pfizer.com,Rolland,Longthorpe,39,7,6,1,122.00,2,6,1,8,0,154.20,3,2.9,16
1755.00,Shagwell,shagwell@aol.com,Shagwell,Shagwell,39,5,6,2,162.60,2,5,2,50,0,105.37,4,2.9,106
2925.00,Merling Queen,merling.queen@yahoo.com,Merling,Queen,57,8,6,7,156.30,1,5,1,13,3,101.06,4,2.6,468
3015.00,Jon Bulwer,jon.bulwer@yahoo.com,Jon,Bulwer,141,9,6,6,219.80,1,5,1,0,5,136.60,7,2.6,350
2920.50,Ulf son of Umar,ulf.son.of.umar@amex.com,Ulf,son of Umar,138,9,6,1,146.80,1,6,2,2,5,94.12,4,2.6,72
2775.00,Patchface,patchface@msn.com,Patchface,Patchface,236,9,6,9,186.50,1,6,1,14,7,104.16,5,2.6,12
2745.00,Polliver,polliver@yahoo.com,Polliver,Polliver,89,7,6,6,157.40,0,5,2,0,10,112.57,5,2.6,53
5550.00,Borcas,borcas@msn.com,Borcas,Borcas,142,9,6,2,202.00,1,5,2,14,12,117.50,5,2.6,450
3855.00,Alesander Frey,alesander.frey@hotmail.com,Alesander,Frey,90,8,6,1,170.40,0,7,2,32,0,110.78,5,2.6,200
3298.50,Arwyn Frey,arwyn.frey@yahoo.com,Arwyn,Frey,87,6,6,1,234.40,1,5,2,9,0,104.08,5,2.6,921
4065.00,Bonifer Hasty,bonifer.hasty@protonmail.com,Bonifer,Hasty,94,9,6,5,168.00,3,6,2,0,0,110.33,6,2.6,242
3000.00,Elwood,elwood@apple.com,Elwood,Elwood,56,7,6,5,161.10,2,6,1,8,0,118.64,4,2.6,3
4050.00,Hazrak zo Loraq,hazrak.zo.loraq@gmail.com,Hazrak,zo Loraq,147,7,6,9,258.20,1,6,1,6,0,111.02,7,2.6,12
4450.00,Hobber Redwyne,hobber.redwyne@live.com,Hobber,Redwyne,249,9,6,3,245.20,1,5,2,6,0,160.74,8,2.6,724
5040.00,Jon Penrose,jon.penrose@yahoo.com,Jon,Penrose,92,10,6,2,185.60,5,5,1,4,0,120.94,6,2.6,350
3345.00,Lyle Crakehall,lyle.crakehall@ge.org,Lyle,Crakehall,67,7,6,10,195.90,0,6,1,3,0,93.00,6,2.6,13
5829.00,Quentyn Blackwood,quentyn.blackwood@yahoo.com,Quentyn,Blackwood,244,7,6,2,282.20,3,5,2,13,0,133.91,10,2.6,424
3322.50,Trebor Jordayne,trebor.jordayne@cocacola.com,Trebor,Jordayne,59,8,6,1,196.80,2,6,1,0,0,121.03,6,2.6,84
4350.00,Ryam Redwyne,ryam.redwyne@unitedhealth.com,Ryam,Redwyne,95,8,6,9,255.00,1,7,2,31,7,140.40,9,2.4,190
4680.00,Hoster Tully,hoster.tully@exxon.com,Hoster,Tully,124,10,6,2,249.00,0,5,2,0,9,107.28,7,2.4,198
4500.00,Moredo Prestayn,moredo.prestayn@goldmansacs.com,Moredo,Prestayn,112,8,6,8,204.60,4,5,1,11,11,152.31,5,2.4,400
4500.00,Addison Hill,addison.hill@msn.com,Addison,Hill,219,7,6,2,222.40,1,6,1,10,0,93.34,8,2.4,216
3517.50,Bodger,bodger@me.com,Bodger,Bodger,238,6,6,7,157.50,2,5,2,9,0,112.45,5,2.4,504
3510.00,Boremund Harlaw,boremund.harlaw@protonmail.com,Boremund,Harlaw,107,10,6,1,162.90,1,5,2,6,0,105.55,5,2.4,296
1400.00,Gulian Swann,gulian.swann@me.com,Gulian,Swann,32,5,6,3,136.20,4,7,2,9,0,94.50,4,2.4,160
4222.50,Jeyne Waters,jeyne.waters@protonmail.com,Jeyne,Waters,98,10,6,3,259.90,5,6,2,0,0,155.74,8,2.4,165
3367.50,Meha,meha@gmail.com,Meha,Meha,109,10,6,9,168.90,2,5,1,13,0,132.65,5,2.4,148
4497.00,Omer Florent,omer.florent@protonmail.com,Omer,Florent,221,7,6,10,254.10,5,6,1,20,0,123.28,8,2.4,146
3417.00,Styr,styr@protonmail.com,Styr,Styr,144,10,6,3,169.80,3,5,1,7,0,118.20,5,2.4,615
2685.00,Buu,buu@chevron.com,Buu,Buu,163,8,6,7,209.70,0,5,2,0,8,119.28,7,2.1,19
3327.00,Edderion Stark,edderion.stark@protonmail.com,Edderion,Stark,85,7,6,5,278.70,2,5,1,34,10,78.76,6,2.1,23
1230.00,Beren Tallhart,beren.tallhart@passport.com,Beren,Tallhart,90,4,6,8,87.20,0,5,2,5,0,76.94,3,2.1,11
5625.00,Timoth,timoth@protonmail.com,Timoth,Timoth,412,9,6,2,323.80,2,4,2,3,0,146.20,7,2.1,579
2550.00,Jate,jate@hotmail.com,Jate,Jate,96,6,6,3,180.20,0,5,1,40,0,120.61,6,1.3,85
810.00,Gared,gared@me.com,Gared,Gared,13,12,6,9,63.00,0,7,0,26,0,20.90,1,5.0,6
1275.00,Willum,willum@gmail.com,Willum,Willum,37,4,6,7,135.50,1,6,1,14,0,103.06,4,5.0,3
349.00,Mag Mar Tun Doh Weg,mag.mar.tun.doh.weg@protonmail.com,Mag,Mar Tun Doh Weg,15,12,6,3,72.00,1,6,1,6,5,85.79,2,4.7,20
1480.00,Yorko Terys,yorko.terys@live.com,Yorko,Terys,38,8,6,7,108.10,2,5,1,13,5,132.29,3,4.7,276
820.00,Willam Wells,willam.wells@yahoo.com,Willam,Wells,12,12,6,9,115.20,6,6,2,11,9,54.12,4,4.7,9
1655.00,Shyra Errol,shyra.errol@apple.com,Shyra,Errol,128,5,6,10,195.50,4,5,1,4,10,84.00,5,4.7,162
1100.00,Azor Ahai,azor.ahai@merck.com,Azor,Ahai,66,6,6,2,110.70,0,5,1,0,0,94.40,3,4.7,15
1360.00,Bertram Beesbury,bertram.beesbury@gmail.com,Bertram,Beesbury,74,7,6,6,108.00,3,5,2,8,0,86.64,3,4.7,135
1250.00,Gladden Wylde,gladden.wylde@yahoo.com,Gladden,Wylde,28,7,6,3,107.80,0,5,2,0,0,109.30,4,4.7,11
790.00,Merrit,merrit@cisco.com,Merrit,Merrit,15,12,6,7,109.60,0,5,1,0,0,91.00,3,4.7,17
950.00,Myranda Royce,myranda.royce@gmail.com,Myranda,Royce,15,12,6,7,108.00,2,5,2,42,0,55.14,3,4.7,18
765.00,Orivel,orivel@ibm.com,Orivel,Orivel,14,11,6,2,130.60,0,5,2,5,0,182.47,4,4.7,15
1710.00,Ormond (knight),ormond.(knight)@live.com,Ormond,Knight,108,5,6,9,111.80,1,5,2,8,3,100.80,4,4.5,5
1210.00,Bryan Fossoway,bryan.fossoway@gmail.com,Bryan,Fossoway,46,6,6,4,95.20,3,6,1,5,5,90.54,2,4.5,18
1775.00,Marlon Manderly,marlon.manderly@homedepot.com,Marlon,Manderly,40,6,6,5,149.40,1,5,1,18,7,75.00,5,4.5,13
1215.00,Alyn Hunt,alyn.hunt@exxon.com,Alyn,Hunt,29,5,6,3,107.30,1,5,1,0,10,90.71,3,4.5,6
3196.50,Gareth the Grey,gareth.the.grey@yahoo.com,Gareth,the Grey,64,4,6,7,151.80,1,5,2,8,12,199.50,3,4.5,4
1110.00,Richard Farrow,richard.farrow@aol.com,Richard,Farrow,77,7,6,8,136.00,0,5,1,0,14,55.00,4,4.5,10
1460.00,Walder Goodbrook,walder.goodbrook@protonmail.com,Walder,Goodbrook,31,4,6,6,117.50,1,5,2,13,15,137.72,4,4.5,126
650.00,Orton Merryweather,orton.merryweather@unitedhealth.com,Orton,Merryweather,13,11,6,9,86.40,2,6,2,0,16,87.00,3,4.5,7
1170.00,Byan Votyris,byan.votyris@pg.com,Byan,Votyris,34,7,6,3,134.80,1,6,1,48,0,68.00,3,4.5,19
1220.00,Daeron Vaith,daeron.vaith@verizon.com,Daeron,Vaith,44,9,6,7,235.80,0,6,2,9,0,51.50,6,4.5,9
1549.00,Emmon Cuy,emmon.cuy@gmail.com,Emmon,Cuy,82,4,6,5,134.30,3,5,1,14,0,73.81,5,4.5,17
1095.00,Harrold Hardyng,harrold.hardyng@hotmail.com,Harrold,Hardyng,13,11,6,2,106.80,3,5,2,0,0,67.20,3,4.5,4
1050.00,Quentyn Ball,quentyn.ball@yahoo.com,Quentyn,Ball,14,12,6,10,137.60,0,5,2,10,0,89.92,4,4.5,14
1289.00,Ryger Rivers,ryger.rivers@yahoo.com,Ryger,Rivers,131,5,6,3,105.00,0,6,2,20,0,89.00,3,4.5,20
1000.00,Weasel,weasel@cocacola.com,Weasel,Weasel,14,12,6,4,81.60,0,6,0,6,0,95.77,1,4.5,18
1490.00,Jalabhar Xho,jalabhar.xho@live.com,Jalabhar,Xho,52,6,6,10,150.20,1,6,2,0,5,69.00,4,4.2,7
1137.00,Lester Morrigen,lester.morrigen@chevron.com,Lester,Morrigen,68,7,6,10,121.80,1,6,2,9,5,17.58,5,4.2,265
1280.00,Tumco Lho,tumco.lho@microsoft.com,Tumco,Lho,33,5,6,1,106.30,1,6,2,0,5,106.20,4,4.2,110
1470.00,Red Rolfe,red.rolfe@me.com,Red,Rolfe,72,6,6,4,111.30,3,6,2,1,6,105.00,3,4.2,16
1465.00,Ronald Storm,ronald.storm@passport.com,Ronald,Storm,41,5,6,8,164.40,2,5,2,11,6,95.80,5,4.2,224
1887.00,Larence Snow,larence.snow@protonmail.com,Larence,Snow,89,7,6,10,166.00,2,6,1,46,7,115.88,4,4.2,20
1340.00,Walda Frey (daughter of Rhaegar),walda.frey.(daughter.of.rhaegar)@jpmorgan.com,Walda,Frey ,46,6,6,2,113.20,1,6,1,1,7,64.00,3,4.2,9
1290.00,Gunthor Hightower,gunthor.hightower@gmail.com,Gunthor,Hightower,60,6,6,2,91.20,0,6,2,5,8,81.91,4,4.2,6
1540.00,Gynir,gynir@ibm.com,Gynir,Gynir,32,4,6,3,138.00,1,5,1,6,8,107.43,4,4.2,295
1165.00,Tyland Lannister,tyland.lannister@amex.com,Tyland,Lannister,44,7,6,2,85.80,0,6,1,31,9,63.07,2,4.2,10
685.00,Barra,barra@nike.com,Barra,Barra,15,12,6,8,52.00,6,6,1,26,0,57.24,2,4.2,17
1430.00,Ben Bushy,ben.bushy@gmail.com,Ben,Bushy,33,5,6,2,92.30,2,5,1,0,0,80.12,3,4.2,5
1360.00,Beron Blacktyde,beron.blacktyde@protonmail.com,Beron,Blacktyde,74,5,6,3,183.20,0,6,1,0,0,108.73,6,4.2,72
1374.00,Brandon Stark (Shipwright),brandon.stark.(shipwright)@protonmail.com,Brandon,Stark ,59,7,6,5,160.80,1,5,2,44,0,57.71,5,4.2,14
440.00,Carrot,carrot@passport.com,Carrot,Carrot,14,12,6,3,79.70,3,5,0,6,0,89.92,3,4.2,17
1080.00,Daena Targaryen,daena.targaryen@protonmail.com,Daena,Targaryen,13,12,6,8,67.20,5,6,1,8,0,97.00,2,4.2,5
1368.00,Eddard Karstark,eddard.karstark@protonmail.com,Eddard,Karstark,46,4,6,8,111.70,5,6,1,14,0,82.90,4,4.2,12
1840.00,Lyonel Tyrell (lord),lyonel.tyrell.(lord)@protonmail.com,Lyonel,Tyrell ,155,7,6,8,182.00,6,6,1,7,0,85.20,6,4.2,14
1200.00,Nymeria,nymeria@homedepot.com,Nymeria,Nymeria,62,4,6,8,105.30,2,6,1,2,0,123.80,3,4.2,5
1055.00,Old Crackbones,old.crackbones@disney.com,Old,Crackbones,16,12,6,3,109.20,7,5,2,3,0,128.50,4,4.2,492
1110.00,Quort,quort@protonmail.com,Quort,Quort,28,8,6,3,98.70,2,6,2,12,0,110.51,3,4.2,504
1530.00,Reynard Webber,reynard.webber@mcdonalds.com,Reynard,Webber,78,7,6,6,111.80,2,4,2,37,0,115.32,4,4.2,12
1345.00,Roggo,roggo@cisco.com,Roggo,Roggo,35,5,6,9,84.50,0,5,1,0,0,72.00,4,4.2,11
1245.00,Sybelle Glover,sybelle.glover@protonmail.com,Sybelle,Glover,61,3,6,4,104.10,4,5,2,5,0,93.00,4,4.2,132
1350.00,Visenya Targaryen,visenya.targaryen@gmail.com,Visenya,Targaryen,82,4,6,1,106.40,3,5,1,47,0,114.50,2,4.2,13
1400.00,Lymond Goodbrook,lymond.goodbrook@hotmail.com,Lymond,Goodbrook,63,6,6,10,148.20,2,5,2,6,3,120.55,5,3.9,4
1725.00,Benjen Stark,benjen.stark@gmail.com,Benjen,Stark,124,7,6,2,132.00,3,7,2,45,4,170.00,3,3.9,509
2752.50,Petyr Baelish,petyr.baelish@yahoo.com,Petyr,Baelish,61,6,6,10,144.00,0,5,1,14,4,117.02,5,3.9,206
2850.00,Wulfe,wulfe@live.com,Wulfe,Wulfe,75,8,6,2,226.80,2,6,2,1,4,94.00,5,3.9,20
1850.00,Courtenay Greenhill,courtenay.greenhill@amex.com,Courtenay,Greenhill,66,7,6,3,173.30,0,5,2,0,5,89.77,5,3.9,13
1200.00,Oswell Whent,oswell.whent@gmail.com,Oswell,Whent,112,7,6,7,102.70,7,5,1,7,5,64.00,3,3.9,13
2775.00,Eldred Codd,eldred.codd@hotmail.com,Eldred,Codd,97,4,6,8,125.20,2,5,1,23,6,126.00,2,3.9,19
1100.00,Jon Pox,jon.pox@homedepot.com,Jon,Pox,87,5,6,9,92.40,4,6,2,14,7,72.90,3,3.9,5
1700.00,Lem,lem@aol.com,Lem,Lem,170,7,6,4,139.60,1,6,2,4,7,111.69,4,3.9,17
1750.00,Penny Jenny,penny.jenny@protonmail.com,Penny,Jenny,59,4,6,3,146.40,5,6,2,0,7,137.86,4,3.9,4
1299.00,Bedwyck,bedwyck@ge.org,Bedwyck,Bedwyck,86,4,6,4,120.00,0,5,1,1,8,96.00,4,3.9,8
840.00,Serra Frey,serra.frey@msn.com,Serra,Frey,15,12,6,4,84.50,0,6,2,0,8,105.00,3,3.9,18
1150.00,Shae,shae@cocacola.com,Shae,Shae,33,3,6,6,89.00,5,5,2,11,8,89.50,3,3.9,19
1130.00,Bellonara Otherys,bellonara.otherys@me.com,Bellonara,Otherys,46,6,6,3,145.20,0,5,2,14,9,44.56,6,3.9,4
1470.00,Alyn Stackspear,alyn.stackspear@protonmail.com,Alyn,Stackspear,133,7,6,3,132.20,0,6,1,12,10,24.08,4,3.9,11
1150.00,Elbert Arryn,elbert.arryn@unitedtech.com,Elbert,Arryn,78,4,6,9,154.00,2,5,1,12,10,68.50,5,3.9,13
1421.00,Easy,easy@travelers.com,Easy,Easy,50,7,6,10,105.30,2,5,1,11,11,81.50,4,3.9,13
1420.00,Theo Frey,theo.frey@hotmail.com,Theo,Frey,78,5,6,8,115.40,2,6,1,0,12,112.56,4,3.9,9
813.00,Addam Marbrand,addam.marbrand@mmm.com,Addam,Marbrand,15,11,6,8,80.80,0,5,2,42,0,53.20,4,3.9,3
1345.00,Creighton Longbough,creighton.longbough@microsoft.com,Creighton,Longbough,86,5,6,7,126.90,4,5,1,12,0,90.60,5,3.9,216
1395.00,Daenerys Targaryen,daenerys.targaryen@cocacola.com,Daenerys,Targaryen,71,4,6,5,148.90,4,6,1,0,0,98.00,5,3.9,6
945.00,Dake,dake@gmail.com,Dake,Dake,14,11,6,3,170.10,8,6,2,6,0,80.27,6,3.9,12
1835.00,Domeric Bolton,domeric.bolton@gmail.com,Domeric,Bolton,76,6,6,8,172.00,2,5,2,0,0,85.44,5,3.9,13
2895.00,Endehar,endehar@msn.com,Endehar,Endehar,111,8,6,8,136.30,2,5,1,44,0,397.04,3,3.9,8
1979.00,Endrew Tarth,endrew.tarth@ibm.com,Endrew,Tarth,55,7,6,2,172.40,1,5,1,2,0,179.71,5,3.9,359
1290.00,Gorne,gorne@aol.com,Gorne,Gorne,29,6,6,3,146.40,0,5,1,0,0,101.00,5,3.9,15
2790.00,Hoke,hoke@gmail.com,Hoke,Hoke,78,10,6,5,178.80,1,5,2,48,0,121.38,5,3.9,8
1320.00,Humfrey Hewett,humfrey.hewett@protonmail.com,Humfrey,Hewett,60,7,6,7,145.00,2,5,1,0,0,58.50,5,3.9,19
1312.00,Humfrey Swyft,humfrey.swyft@protonmail.com,Humfrey,Swyft,47,6,6,5,109.10,1,6,2,11,0,75.06,3,3.9,5
1765.00,Jeyne Lydden,jeyne.lydden@jnj.com,Jeyne,Lydden,117,7,6,8,150.10,0,5,1,0,0,17.80,4,3.9,342
1915.00,Jon Umber (Greatjon),jon.umber.(greatjon)@protonmail.com,Jon,Umber ,79,8,6,3,128.00,6,6,2,7,0,41.05,3,3.9,6
1935.00,Jyana,jyana@yahoo.com,Jyana,Jyana,98,5,6,3,214.20,1,6,1,31,0,132.00,6,3.9,576
1270.00,Ketter,ketter@mcdonalds.com,Ketter,Ketter,90,6,6,8,105.20,3,6,2,7,0,100.00,4,3.9,203
1310.00,Lord Commander Qorgyle,lord.commander.qorgyle@gmail.com,Lord,Commander Qorgyle,45,4,6,4,201.60,2,5,2,19,0,266.00,5,3.9,11
1130.00,Luco Prestayn,luco.prestayn@cocacola.com,Luco,Prestayn,75,8,6,2,148.70,0,6,1,3,0,88.41,5,3.9,13
1799.00,Luthor Tyrell,luthor.tyrell@yahoo.com,Luthor,Tyrell,45,7,6,3,194.40,1,6,1,0,0,109.28,6,3.9,6
1890.00,Lynesse Hightower,lynesse.hightower@yahoo.com,Lynesse,Hightower,78,6,6,6,165.70,3,6,1,0,0,140.65,4,3.9,145
3750.00,Mirri Maz Duur,mirri.maz.duur@me.com,Mirri,Maz Duur,76,8,6,8,250.30,1,6,2,2,0,194.22,5,3.9,272
1615.00,Oberyn Martell,oberyn.martell@protonmail.com,Oberyn,Martell,54,6,6,3,178.80,0,5,2,36,0,118.50,6,3.9,18
1819.00,Parmen Crane,parmen.crane@yahoo.com,Parmen,Crane,72,5,6,10,142.90,2,5,1,25,0,141.85,5,3.9,85
1800.00,Penny,penny@hotmail.com,Penny,Penny,77,8,6,2,220.70,2,5,2,39,0,200.00,5,3.9,287
1222.00,Porridge,porridge@ibm.com,Porridge,Porridge,72,5,6,8,174.00,0,6,2,3,0,75.08,4,3.9,14
1520.00,Rohanne Webber,rohanne.webber@yahoo.com,Rohanne,Webber,118,5,6,4,159.50,0,5,1,0,0,101.70,3,3.9,16
1965.00,Rosey,rosey@gmail.com,Rosey,Rosey,95,7,6,2,171.40,2,5,1,6,0,111.21,5,3.9,42
1100.00,Torwynd,torwynd@gmail.com,Torwynd,Torwynd,91,6,6,7,98.40,0,5,1,0,0,97.50,3,3.9,164
1610.00,Vayon Poole,vayon.poole@gmail.com,Vayon,Poole,118,6,6,8,166.60,2,5,1,3,0,49.00,5,3.9,13
750.00,Wendel Frey,wendel.frey@unitedhealth.com,Wendel,Frey,14,12,6,4,57.20,2,6,1,0,0,103.00,2,3.9,13
1655.00,Benedict,benedict@yahoo.com,Benedict,Benedict,98,3,6,3,170.00,3,6,2,2,4,110.52,4,3.7,18
2827.50,Janos Slynt,janos.slynt@yahoo.com,Janos,Slynt,95,10,6,2,144.80,0,5,1,51,4,228.73,4,3.7,238
1479.00,Alyn Cockshaw,alyn.cockshaw@aol.com,Alyn,Cockshaw,43,5,6,5,222.80,3,5,2,0,5,72.18,6,3.7,10
1920.00,Hot Pie,hot.pie@msn.com,Hot,Pie,66,6,6,2,139.50,2,6,2,0,5,88.60,5,3.7,218
1760.00,Tim Stone,tim.stone@microsoft.com,Tim,Stone,42,6,6,10,147.90,0,5,2,11,5,120.90,4,3.7,306
1590.00,Della Frey,della.frey@yahoo.com,Della,Frey,86,6,6,2,96.50,2,5,1,14,6,108.05,2,3.7,7
1405.00,Marsella Waynwood,marsella.waynwood@protonmail.com,Marsella,Waynwood,41,3,6,10,118.70,3,6,2,0,6,149.57,4,3.7,12
1600.00,Nella,nella@yahoo.com,Nella,Nella,50,7,6,2,188.20,3,5,2,52,6,88.50,6,3.7,19
1230.00,Norjen,norjen@unitedtech.com,Norjen,Norjen,51,8,6,3,105.50,3,6,1,14,6,30.80,2,3.7,20
2932.50,Moonshadow,moonshadow@gmail.com,Moonshadow,Moonshadow,82,5,6,7,152.40,2,5,1,43,8,203.70,5,3.7,8
1760.00,Ryk,ryk@msn.com,Ryk,Ryk,61,6,6,10,153.60,0,6,1,3,9,96.37,4,3.7,15
1450.00,Vyman,vyman@passport.com,Vyman,Vyman,76,5,6,8,84.80,1,5,1,9,9,40.26,1,3.7,205
1407.00,Blue Bard,blue.bard@pfizer.com,Blue,Bard,62,8,6,3,147.00,0,6,1,8,11,104.60,4,3.7,3
2095.00,Bryen Farring,bryen.farring@live.com,Bryen,Farring,74,8,6,2,206.80,3,6,2,3,11,80.93,6,3.7,5
1680.00,Beron Stark,beron.stark@pg.com,Beron,Stark,56,6,6,10,157.20,1,6,2,0,12,94.64,5,3.7,5
1434.00,Tya Lannister,tya.lannister@protonmail.com,Tya,Lannister,75,5,6,9,115.20,1,7,2,0,15,113.00,5,3.7,41
1493.00,Alysane Mormont,alysane.mormont@caterpillar.com,Alysane,Mormont,95,6,6,8,84.80,0,6,1,12,0,49.26,1,3.7,147
